ckpt,state,state_source,k,q_phi,qhat_A,qhat_B,qhat_pooled,se_A,se_B,traj_sd_pooled,n_rollouts,horizon,n_done,base_clipped_coords
WML,25,PW,9,50.917274,43.869040,24.073681,33.971361,6.617002,20.913009,43.597545,16,500,0.000,1
WML,25,PW,10,51.531143,55.323148,54.063970,54.693559,0.337046,0.707385,1.647742,16,500,0.000,0
WML,25,PW,11,50.652176,38.410464,45.914215,42.162340,15.183181,8.829118,34.156730,16,500,0.000,0
WML,25,PW,12,50.456547,53.965443,53.762383,53.863913,0.461510,0.474866,1.283752,16,500,0.000,0
WML,25,PW,13,51.395432,51.889977,55.091203,53.490590,3.007943,0.179689,6.052393,16,500,0.000,0
WML,25,PW,14,51.335480,53.005549,54.500206,53.752878,1.408296,0.318588,2.894645,16,500,0.000,0
WML,25,PW,15,52.442223,22.558129,54.257099,38.407614,30.209177,1.292524,60.672969,16,500,0.000,1
WML,26,PW,0,45.095634,26.128032,33.952665,30.040349,22.065541,9.021307,46.237169,16,500,0.000,4
WML,26,PW,1,46.588722,27.591892,36.151158,31.871525,15.768704,7.906033,34.368453,16,500,0.000,4
WML,26,PW,2,48.057045,47.295515,4.046748,25.671131,0.774605,20.570823,45.616017,16,500,0.000,4
WML,26,PW,3,47.824623,18.237459,44.522986,31.380222,30.710954,4.396161,61.461693,16,500,0.000,3
WML,26,PW,4,46.278603,28.378611,48.253590,38.316100,13.142666,0.854063,27.439350,16,500,0.000,2
WML,26,PW,5,44.267128,31.082615,47.459436,39.271026,11.582854,1.022599,24.006196,16,500,0.000,4
WML,26,PW,6,45.637314,38.501749,45.941150,42.221449,5.550416,1.105104,11.590132,16,500,0.000,2
WML,26,PW,7,45.364567,48.459644,31.757035,40.108339,0.883574,15.065326,30.407910,16,500,0.000,3
WML,26,PW,8,43.789284,-6.059904,25.734250,9.837173,25.435971,11.334590,56.254968,16,500,0.000,3
WML,26,PW,9,43.648746,38.686215,31.844871,35.265543,7.005724,16.338643,34.530157,16,500,0.000,5
WML,26,PW,10,45.278542,43.331233,46.849439,45.090336,3.024574,1.264267,6.589439,16,500,0.000,4
WML,26,PW,11,45.300709,5.771707,19.429351,12.600529,30.518386,13.869601,65.153888,16,500,0.000,4
WML,26,PW,12,45.060375,37.693089,44.133727,40.913408,9.172844,4.682193,20.175085,16,500,0.000,3
WML,26,PW,13,47.979492,34.266825,48.076062,41.171443,10.222898,1.159215,21.119439,16,500,0.000,3
WML,26,PW,14,45.182831,18.885772,32.194864,25.540318,19.630529,11.448846,44.443835,16,500,0.000,4
WML,26,PW,15,44.559166,17.993850,39.447470,28.720660,19.527304,7.188236,41.703929,16,500,0.000,3
WML,27,PW,0,0.425493,-23.925091,-24.971946,-24.448518,9.129088,11.501894,28.378252,16,500,0.000,5
WML,27,PW,1,0.443390,-25.655500,-24.134277,-24.894889,11.694842,13.332929,34.276612,16,500,0.000,4
WML,27,PW,2,0.460955,-1.308354,-19.275058,-10.291706,3.062471,7.200872,17.739151,16,500,0.000,6
WML,27,PW,3,0.501593,-14.122543,-23.816859,-18.969701,7.237241,10.059870,24.462656,16,500,0.000,4
WML,27,PW,4,0.453573,-38.809077,-11.706118,-25.257597,19.213773,6.362873,41.536308,16,500,0.000,4
WML,27,PW,5,0.411787,-10.342701,-11.891821,-11.117261,7.501518,4.043848,16.485602,16,500,0.000,4
WML,27,PW,6,0.452699,-26.445464,-15.304946,-20.875205,16.380060,7.887288,35.595245,16,500,0.000,5
WML,27,PW,7,0.404165,-17.727035,-31.013691,-24.370363,11.028321,12.102537,32.372289,16,500,0.000,4
WML,27,PW,8,0.424195,-2.474051,-13.931022,-8.202536,2.643767,10.614887,21.948890,16,500,0.000,5
WML,27,PW,9,0.476748,-33.322844,-48.647663,-40.985253,14.495329,23.118139,53.313489,16,500,0.000,4
WML,27,PW,10,0.450052,-19.803608,-17.676331,-18.739970,16.173265,9.660038,36.416103,16,500,0.000,4
WML,27,PW,11,0.461248,-17.304918,-5.583690,-11.444304,10.788006,2.874921,22.404968,16,500,0.000,5
WML,27,PW,12,0.529685,-13.049884,-4.411925,-8.730905,8.061901,4.173283,18.098707,16,500,0.000,4
WML,27,PW,13,0.422713,-14.139939,-21.376715,-17.758327,10.255791,13.292015,32.653314,16,500,0.000,4
WML,27,PW,14,0.463529,-33.137568,-8.937916,-21.037742,11.976645,5.257833,28.193668,16,500,0.000,4
WML,27,PW,15,0.444733,-29.633712,-28.359982,-28.996847,14.312472,12.616418,36.870637,16,500,0.000,4
WML,28,PW,0,48.431080,10.212560,19.394642,14.803601,27.057103,19.225363,64.307865,16,500,0.000,1
WML,28,PW,1,48.993568,46.415939,12.948776,29.682358,2.670411,27.090008,55.363155,16,500,0.000,0
WML,28,PW,2,49.472176,41.892298,38.062370,39.977334,7.995832,12.292558,28.402970,16,500,0.000,0
WML,28,PW,3,48.013763,29.053250,25.882701,27.467975,14.866716,18.022682,45.171557,16,500,0.000,0
WML,28,PW,4,48.234604,8.481559,-4.264322,2.108618,18.797237,19.095298,52.189371,16,500,0.000,0
WML,28,PW,5,48.598282,38.866247,35.416116,37.141181,10.005071,10.294448,27.794401,16,500,0.000,0
WML,28,PW,6,48.335228,-0.760493,37.187890,18.213699,25.398431,11.691221,57.468342,16,500,0.000,0
WML,28,PW,7,49.316677,31.733464,17.054054,24.393759,16.024065,22.792075,54.364146,16,500,0.000,0
WML,28,PW,8,48.354095,14.215840,47.403666,30.809753,21.414769,1.538138,44.884582,16,500,0.000,0
WML,28,PW,9,48.599266,48.358370,51.281263,49.819817,1.146974,0.311813,2.748196,16,500,0.000,0
WML,28,PW,10,48.413990,50.129731,21.213803,35.671767,1.358109,13.930307,30.892078,16,500,0.000,0
WML,28,PW,11,49.479721,18.678674,35.232990,26.955832,17.701211,8.975919,39.289168,16,500,0.000,0
WML,28,PW,12,48.620037,27.078218,7.570936,17.324577,11.024877,23.772351,51.624155,16,500,0.000,0
WML,28,PW,13,48.316372,30.684721,23.906908,27.295815,19.109728,18.261342,51.191550,16,500,0.000,0
WML,28,PW,14,48.645081,46.617333,9.847618,28.232476,3.494860,29.327868,60.143700,16,500,0.000,1
WML,28,PW,15,49.278694,7.849353,9.807091,8.828222,29.296787,19.259668,67.750806,16,500,0.000,0
WML,29,PW,0,22.636848,-104.326607,-84.606729,-94.466668,15.768947,16.823493,45.702015,16,500,0.000,4
