cell,seed,coord,median_sigma,mean_sigma,p95_sigma,max_sigma,sat95,sat99
PW_ent,304,10,0.4004473090171814,0.43037042021751404,0.7681412100791931,1.7166682481765747,0.256500312328879,0.11454088144493683
PW_ent,304,11,0.68956458568573,0.703153669834137,0.986375629901886,1.5251857042312622,0.31643277873726267,0.1543114533735198
PW_ent,304,12,0.10538462549448013,0.12827856838703156,0.22751089930534363,2.219815969467163,0.056526307542467145,0.006545011283262522
PW_ent,304,13,0.13194073736667633,0.15022893249988556,0.24851442873477936,1.2678523063659668,0.016626744027882612,0.0015363615374868733
PW_ent,304,14,0.15128293633460999,0.20963777601718903,0.5083684921264648,1.0564374923706055,0.4889178910019334,0.290553221652353
PW_ent,304,15,0.24732212722301483,0.2689448297023773,0.4870607256889343,1.1062062978744507,0.1149242959667235,0.027925929150174205
PW_ent,304,16,0.3124562203884125,0.3400081396102905,0.6279368996620178,1.4784557819366455,0.21538466439423312,0.07780882387571068
PW_ent,304,17,0.35449910163879395,0.3760382831096649,0.6670677661895752,1.7433372735977173,0.18635168139087124,0.07445905861236489
PW_ent,304,18,0.30501043796539307,0.32589757442474365,0.6008078455924988,1.600792646408081,0.1525743867984658,0.05037656157729762
PW_ent,304,19,0.5838536024093628,0.6003021597862244,0.9273636341094971,1.6393545866012573,0.34237621561183396,0.1990684223078997
PW_ent,304,20,0.6278505921363831,0.6312901377677917,0.9169191718101501,1.3605964183807373,0.21207323753218257,0.08293027775306953
PW_ent,304,21,0.6392111778259277,0.6566479802131653,0.9864777326583862,1.714320182800293,0.40123922497043746,0.23889292861982026
PW_ent,304,22,0.3203936219215393,0.3485296964645386,0.6506237387657166,1.4556535482406616,0.2663324004615531,0.10841500035782947
PW_ent,304,23,0.3603966534137726,0.4015558063983917,0.78536456823349,2.0242912769317627,0.2480605160616969,0.10196503980443287
PW_ent,304,24,0.34712305665016174,0.36888304352760315,0.6598150730133057,1.6055033206939697,0.16917657931210672,0.05973133556075647
PW_ent,304,25,0.3490251302719116,0.3669424057006836,0.6466631889343262,1.42610502243042,0.2314944725652024,0.10216291612631496
PW_ent,304,26,0.6082776784896851,0.6335175633430481,1.0174330472946167,1.787932276725769,0.3454106947206889,0.18706373027187503
PW_ent,304,27,0.715282678604126,0.7268865704536438,1.090134859085083,1.6556987762451172,0.35390891981912675,0.19429334354077513
