cell,seed,coord,median_sigma,mean_sigma,p95_sigma,max_sigma,sat95,sat99
PW_noent,305,4,0.7166925072669983,0.9508723616600037,2.3207170963287354,14.442526817321777,0.40870149300205677,0.2615421271365408
PW_noent,305,5,1.4458098411560059,2.1358845233917236,5.905564785003662,43.8896369934082,0.5434159011946686,0.40136826256444064
PW_noent,305,6,0.4993066191673279,0.8005437850952148,2.6779727935791016,8.813960075378418,0.475255816985722,0.28504056165730757
PW_noent,305,7,0.9093106985092163,1.1528457403182983,2.7227730751037598,9.429022789001465,0.3418489515175933,0.1870143559064156
PW_noent,305,8,0.4095902740955353,0.6327100396156311,1.7251574993133545,7.500840663909912,0.4321305143215229,0.24272336611165787
PW_noent,305,9,1.3784786462783813,2.152109384536743,6.2025604248046875,22.450410842895508,0.6000228932688692,0.43283755279991776
PW_noent,305,10,0.7666665315628052,1.037549376487732,2.6489381790161133,11.751910209655762,0.5425680789349192,0.3188015690237263
PW_noent,305,11,0.955968976020813,1.048578143119812,1.9105801582336426,3.918416976928711,0.7646278624794682,0.6303084158201608
PW_noent,305,12,0.6233664155006409,0.8896611332893372,2.4069337844848633,10.451733589172363,0.27139608839637114,0.13153467992346832
PW_noent,305,13,0.17670860886573792,0.22966621816158295,0.5404055714607239,1.4176204204559326,0.12415740326272447,0.018264104876565008
PW_noent,305,14,0.7970790863037109,2.0048859119415283,7.404453277587891,45.364295959472656,0.531942758412312,0.36354016674959566
PW_noent,305,15,0.735413670539856,0.9451927542686462,2.135708808898926,17.80162239074707,0.8466538975476411,0.7105690874684306
PW_noent,306,0,0.5042268633842468,0.6510249376296997,1.5983366966247559,5.764530658721924,0.32118069299105007,0.19339968864813825
PW_noent,306,1,1.0808587074279785,1.5906633138656616,4.671356678009033,22.93524169921875,0.6516285892936963,0.4876816722934629
PW_noent,306,2,1.4254591464996338,1.5694752931594849,2.947753429412842,7.989509105682373,0.5984651928237043,0.45743447575809126
PW_noent,306,3,1.9876590967178345,2.5378286838531494,6.2167229652404785,44.50601577758789,0.8230001794990414,0.7414380871689444
PW_noent,306,4,1.475266933441162,1.9870058298110962,4.742230415344238,10.232484817504883,0.5826310273914771,0.4139827931530909
PW_noent,306,5,0.9979746341705322,1.5168647766113281,4.680047512054443,10.814908981323242,0.47420752548375994,0.299125642715566
PW_noent,306,6,0.7261894941329956,1.0296688079833984,2.573521614074707,13.169961929321289,0.5661339333169096,0.3769616479465836
PW_noent,306,7,1.0117297172546387,1.5775504112243652,4.413626670837402,28.067338943481445,0.5650008135249905,0.4038197766738052
PW_noent,306,8,0.2848309874534607,0.45232000946998596,1.3086830377578735,4.178311347961426,0.45129533488831647,0.2664508143380474
PW_noent,306,9,0.755395770072937,0.9866711497306824,2.535310745239258,6.157978534698486,0.6982342700131653,0.5228007968845486
PW_noent,306,10,0.36803948879241943,0.7084283828735352,3.1851160526275635,12.164497375488281,0.5483918401767026,0.32840710795194444
PW_noent,306,11,1.2905499935150146,1.827828288078308,4.720878601074219,12.561104774475098,0.6169416181395284,0.4615063899660501
PW_noent,306,12,0.3950517773628235,82.26410675048828,325.9847717285156,9202.171875,0.43113804710121095,0.33513412377731777
PW_noent,306,13,1.0299196243286133,1.4686857461929321,3.571061372756958,27.144023895263672,0.35352546123915324,0.21385758414105457
PW_noent,306,14,0.890625,1.0785411596298218,2.375249147415161,6.805354595184326,0.3613769702035367,0.21030573011770226
PW_noent,306,15,1.8933773040771484,3.3376283645629883,11.326845169067383,43.56794738769531,0.6479008308724987,0.49828654508493675
PW_noent,307,0,0.7989140152931213,1.6466809511184692,5.535955429077148,79.8919906616211,0.6178060026829099,0.3999692259666408
PW_noent,307,1,1.9724830389022827,5.139235019683838,19.47960662841797,170.60992431640625,0.6347381673728824,0.5289809772665662
PW_noent,307,2,1.5619604587554932,1.808576226234436,4.039281368255615,29.3136043548584,0.5601106853922516,0.405582025310469
PW_noent,307,3,1.093243956565857,1.9063419103622437,5.994311809539795,71.45484924316406,0.3604086679382869,0.2266859072517066
PW_noent,307,4,0.8355906009674072,0.9647496342658997,2.0262527465820312,4.310855865478516,0.6197665459123348,0.442710641571421
PW_noent,307,5,1.2208986282348633,1.6975387334823608,4.041904449462891,62.05392074584961,0.6047184783119233,0.4518062963000795
PW_noent,307,6,5.047449588775635,6.753556728363037,17.337257385253906,58.16214370727539,0.823494315561858,0.7486694122970733
PW_noent,307,7,1.2229154109954834,1.5998934507369995,3.638428211212158,24.088085174560547,0.71774735693815,0.5982767605607411
