task,arm,seed,M,eta,gate_open_frac,A_open,B_open,net_open,A_pooled,B_pooled,net_pooled,A_pred_pooled,gnorm,sigma,sig_star,curv_pooled,abs_curv,frac_curv_pos,ess,kl_med,spearman_A_dmu,spearman_A_Apred,slope_A_on_Apred
leap,PW_ent,308,32,0.03996803939908532,0.0,nan,nan,nan,1.5455348491668701,-2.3756933212280273,-0.4676998257637024,2.695344924926758,0.08449113368988037,0.46968501806259155,0.488228976726532,0.00759513583034277,0.03219741955399513,0.5859375,16.15901756286621,1.6855618953704834,1.0,0.5282749718188164,0.013181919232010841
leap,WML_noent,301,16,0.16112814481206625,0.0,nan,nan,nan,1.3507394790649414,-2.928539752960205,-0.839974045753479,4482.9404296875,0.10017701983451843,3.747448682785034,2.210735321044922,-0.24432918429374695,4.712129592895508,0.466796875,10.479530334472656,2.3815860748291016,1.0,0.12158973704237763,1.2344740785152908e-09
leap,WML_noent,301,32,0.1877227905892094,0.0,nan,nan,nan,0.6332811713218689,-1.4860820770263672,-0.18448904156684875,3302.72021484375,0.10017701983451843,3.747448682785034,1.8524820804595947,-0.06071249395608902,4.936046600341797,0.484375,21.93061065673828,1.0576648712158203,1.0,0.08675334168755221,8.857264366390893e-10
leap,WML_noent,302,16,0.23594414755526913,0.0,nan,nan,nan,1.3638166189193726,-3.345560073852539,-0.974703311920166,91.95332336425781,0.13680139183998108,1.5903637409210205,2.0515570640563965,0.15875664353370667,2.373641014099121,0.587890625,11.820403099060059,2.2253661155700684,1.0,0.20694519546583354,1.8437513737978861e-09
leap,WML_noent,302,32,0.2873056551215703,0.0,nan,nan,nan,0.8160524368286133,-1.7746758460998535,-0.5683698654174805,62.01510238647461,0.13680139183998108,1.5903637409210205,1.7404506206512451,0.20031261444091797,2.2960751056671143,0.611328125,25.867298126220703,0.9057925939559937,1.0,0.23862595987686108,3.7059164625929952e-09
leap,WML_noent,303,16,0.15338733178932365,0.0,nan,nan,nan,1.3823422193527222,-2.829958438873291,-0.7206459045410156,326.3022155761719,0.07547499239444733,4.8019914627075195,2.5776305198669434,1.188209056854248,3.9542675018310547,0.658203125,11.349103927612305,2.2287120819091797,1.0,0.32794359257161165,7.822750802688461e-08
leap,WML_noent,303,32,0.1678975388496753,0.0,nan,nan,nan,0.7921466827392578,-1.8767070770263672,-0.5277495384216309,272.33935546875,0.07547499239444733,4.8019914627075195,1.9584078788757324,1.021715760231018,3.8541855812072754,0.654296875,23.276798248291016,0.9820264577865601,1.0,0.38015093384145293,9.105389153774013e-08
leap,WML_noent,304,16,0.10843010728650122,0.0,nan,nan,nan,1.4556639194488525,-2.815375804901123,-0.6601589322090149,211.592041015625,0.07183749228715897,2.6722002029418945,1.847490906715393,0.2393239587545395,1.1502522230148315,0.703125,11.209634780883789,2.274691343307495,1.0,0.32815557729941286,8.016149166678588e-08
leap,WML_noent,304,32,0.12172499252767864,0.0,nan,nan,nan,0.7887481451034546,-1.6171321868896484,-0.3039427399635315,167.8957061767578,0.07183749228715897,2.6722002029418945,1.4368112087249756,0.2149530053138733,1.0184599161148071,0.697265625,23.96685791015625,0.9439718723297119,1.0,0.38264673885055106,8.946449270297308e-08
leap,WML_noent,305,16,0.3346472437373895,0.0,nan,nan,nan,1.1979215145111084,-2.8532962799072266,-0.7757333517074585,1197.331298828125,0.14622384309768677,7.090362548828125,2.902193546295166,10.046150207519531,18.432323455810547,0.791015625,11.657233238220215,2.159428596496582,1.0,0.2231465149746512,4.439465612904314e-07
leap,WML_noent,305,32,0.3913109367284229,0.0,nan,nan,nan,0.7223209738731384,-1.7739553451538086,-0.2970333695411682,875.6788330078125,0.14622384309768677,7.090362548828125,2.3938088417053223,10.45965576171875,19.10920524597168,0.783203125,24.29755973815918,0.9284015893936157,1.0,0.31762035654204,3.487641038191214e-07
leap,WML_noent,306,16,0.10629920239439408,0.0,nan,nan,nan,1.7803847789764404,-3.6382699012756348,-0.9163356423377991,50.82661437988281,0.0920318067073822,1.41904616355896,1.6159839630126953,0.2742190361022949,0.725405216217041,0.697265625,10.057096481323242,2.6029562950134277,1.0,0.40908349641226355,0.0007701447466388345
leap,WML_noent,306,32,0.1181250958342909,0.0,nan,nan,nan,1.192070484161377,-2.4818291664123535,-0.4056819677352905,41.15919494628906,0.0920318067073822,1.41904616355896,1.2393417358398438,0.2673470973968506,0.6554453372955322,0.736328125,21.02969741821289,1.1432292461395264,1.0,0.5290826774413202,0.0007499172352254391
leap,WML_noent,307,16,0.1371881059655571,0.0,nan,nan,nan,1.5081976652145386,-2.9292750358581543,-0.6924217939376831,728.1158447265625,0.07451606541872025,3.1559877395629883,2.3573758602142334,0.06322120130062103,2.3544912338256836,0.560546875,9.844114303588867,2.646235466003418,1.0,0.08764544780902027,4.4837904056294065e-08
leap,WML_noent,307,32,0.15328373791785974,0.0,nan,nan,nan,0.9906933903694153,-1.7910499572753906,-0.08490563929080963,583.2318115234375,0.07451606541872025,3.1559877395629883,1.8389356136322021,0.027225229889154434,2.453768730163574,0.54296875,20.68621253967285,1.1162190437316895,1.0,0.13385767143314908,5.1019156899201334e-08
leap,WML_noent,308,16,0.1707535951496757,0.0,nan,nan,nan,1.2678240537643433,-2.9289498329162598,-0.930636465549469,1332.397216796875,0.07967731356620789,3.024808883666992,2.703617811203003,3.764390707015991,10.605243682861328,0.646484375,11.503610610961914,2.414426326751709,1.0,0.2922553243840194,8.108912430415671e-10
leap,WML_noent,308,32,0.19965515613186563,0.0,nan,nan,nan,0.7937268018722534,-2.0656790733337402,-0.7456785440444946,974.5684814453125,0.07967731356620789,3.024808883666992,2.2273080348968506,3.83158540725708,11.29847526550293,0.64453125,24.08144760131836,0.969588041305542,1.0,0.36308969484212816,4.994069602304307e-10
